sequence_id,path,participant_id,sign,label,n_frames,has_lhand,has_rhand,has_pose,has_face,has_complete_lhand,has_complete_rhand,has_complete_pose,has_complete_face,out_of_frame_values_pct_lhand,out_of_frame_values_pct_rhand,out_of_frame_values_pct_pose,out_of_frame_values_pct_face
1898859140,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/4718/1898859140.parquet,4718,pizza,172,25,False,True,True,True,False,False,True,True,0.0,0.0,0.10848484848484849,0.0
2647843538,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/2647843538.parquet,16069,dance,56,175,True,False,True,True,False,False,True,True,0.0,0.0,0.09341991341991342,0.0
2524200219,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/36257/2524200219.parquet,36257,dog,58,15,True,False,True,True,False,False,True,True,0.0,0.0,0.07575757575757576,0.0
1370922441,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/1370922441.parquet,53618,pretend,177,28,False,True,True,True,False,False,True,True,0.0,0.0,0.09307359307359307,0.0
1582488947,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/34503/1582488947.parquet,34503,will,241,83,True,True,True,True,False,False,True,True,0.0,0.0,0.09328221978824389,0.0
3014533400,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/29302/3014533400.parquet,29302,hide,116,36,False,True,True,True,False,False,True,True,0.0,0.0,0.07954545454545454,0.0
402473479,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/402473479.parquet,22343,backyard,12,6,True,False,True,True,False,False,True,True,0.0,0.0,0.10101010101010101,0.0
1157360859,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/1157360859.parquet,37055,giraffe,93,11,True,False,True,True,False,False,True,True,0.0,0.0,0.07162534435261708,0.0
580913892,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/4718/580913892.parquet,4718,aunt,10,33,False,True,True,True,False,True,True,True,0.0,0.0,0.10697887970615243,0.0
3530716823,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/3530716823.parquet,22343,pretend,177,11,True,False,True,True,False,False,True,True,0.0,0.0,0.09228650137741047,0.0
1186667734,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/29302/1186667734.parquet,29302,face,73,47,True,True,True,True,False,False,True,True,0.0,0.0,0.019019987105093488,0.0
1128696622,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/18796/1128696622.parquet,18796,time,220,6,False,True,True,True,False,False,True,True,0.0,0.0,0.1717171717171717,0.0
3293973471,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/3293973471.parquet,28656,down,61,6,False,True,True,True,False,False,True,True,0.0,0.0,0.05808080808080808,0.0
279108617,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/279108617.parquet,37055,glasswindow,96,18,True,False,True,True,False,False,True,True,0.0,0.0,0.09595959595959595,0.0
2650140715,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/2650140715.parquet,22343,mouse,148,49,True,False,True,True,False,False,True,True,0.0,0.0,0.06771799628942486,0.0
4045446056,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/55372/4045446056.parquet,55372,outside,163,11,True,False,True,True,False,False,True,True,0.008658008658008658,0.0,0.16942148760330578,0.0
2920005588,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/18796/2920005588.parquet,18796,goose,98,15,False,True,True,True,False,True,True,True,0.0,0.0,0.10909090909090909,0.0
1995803381,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/1995803381.parquet,28656,stuck,209,57,False,True,True,True,False,False,True,True,0.0,0.004594820384294068,0.09197235513024987,0.0
1884457396,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/1884457396.parquet,16069,fine,79,54,True,False,True,True,False,False,True,True,0.0,0.0,0.07323232323232323,0.0
2995245958,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/32319/2995245958.parquet,32319,kiss,128,21,True,False,True,True,False,False,True,True,0.0,0.0,0.11038961038961038,0.0
99658903,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/99658903.parquet,53618,up,230,6,False,True,True,True,False,False,True,True,0.0,0.0,0.09343434343434344,0.0
3032578188,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/26734/3032578188.parquet,26734,story,208,23,False,True,True,True,False,False,True,True,0.0,0.0,0.1429512516469038,0.0
1623024814,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/1623024814.parquet,16069,if,123,26,True,False,True,True,False,False,True,True,0.0,0.0,0.0675990675990676,0.0
2333049626,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/2333049626.parquet,28656,glasswindow,96,157,False,True,True,True,False,False,True,True,0.0,0.017591750075826508,0.06272920285659139,0.0
2376158275,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/4718/2376158275.parquet,4718,hear,111,66,False,True,True,True,False,False,True,True,0.0,0.0,0.0711662075298439,0.0
1364232839,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/29302/1364232839.parquet,29302,bird,23,34,False,True,True,True,False,False,True,True,0.0,0.0,0.026292335115864526,0.0
2829254169,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/55372/2829254169.parquet,55372,drink,63,10,True,False,True,True,True,False,True,True,0.0,0.0,0.15151515151515152,0.0
2841641708,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/55372/2841641708.parquet,55372,puppy,179,38,True,False,True,True,False,False,True,True,0.0,0.0,0.1467304625199362,0.0
4231412044,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/4231412044.parquet,61333,airplane,2,27,True,False,True,True,False,False,True,True,0.0,0.0,0.13804713804713806,0.0
1725867000,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/2044/1725867000.parquet,2044,flag,85,35,False,True,True,True,False,False,True,True,0.0,0.004761904761904762,0.09696969696969697,0.0
468211040,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/32319/468211040.parquet,32319,milk,142,16,True,False,True,True,False,False,True,True,0.0,0.0,0.1259469696969697,0.0
3853791738,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/49445/3853791738.parquet,49445,giraffe,93,32,False,True,True,True,False,False,True,False,0.0,0.0,0.047821969696969696,0.0
2663591205,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/2663591205.parquet,61333,food,87,131,True,False,True,True,False,False,True,True,0.0,0.0,0.11600740226694425,0.0
2799713958,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/2799713958.parquet,16069,fish,84,6,True,False,True,True,False,False,True,True,0.0,0.0,0.1414141414141414,0.0
246729555,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/246729555.parquet,61333,hide,116,148,True,True,True,True,False,False,True,True,0.0019305019305019305,0.0,0.08957821457821458,0.0
2344756502,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/2344756502.parquet,53618,ride,187,10,False,True,True,True,False,False,True,True,0.0,0.0,0.10909090909090909,0.0
448671112,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/448671112.parquet,37055,hesheit,115,22,False,True,True,True,False,True,True,True,0.0,0.0,0.06129476584022039,0.0
2106430955,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/2106430955.parquet,37055,frog,90,30,True,False,True,True,True,False,True,True,0.0,0.0,0.06060606060606061,0.0
2285850956,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/2285850956.parquet,53618,clown,49,82,True,False,True,True,False,False,True,True,0.0,0.0,0.06060606060606061,0.0
3260814901,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/3260814901.parquet,53618,book,28,25,True,False,True,True,False,False,True,True,0.0,0.0,0.15393939393939393,0.0
148155428,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/36257/148155428.parquet,36257,bath,15,7,True,False,True,True,False,False,True,True,0.0,0.0,0.06926406926406926,0.0
4141096819,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/49445/4141096819.parquet,49445,fast,76,162,False,True,True,True,False,False,True,False,0.0,0.0,0.05031799476243921,0.0
3133101904,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/62590/3133101904.parquet,62590,dad,55,21,False,True,True,True,False,True,True,True,0.0,0.0,0.14574314574314573,0.0
4052571488,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/4052571488.parquet,37779,if,123,11,False,True,True,True,False,False,True,True,0.0,0.0,0.06060606060606061,0.0
3244245699,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/34503/3244245699.parquet,34503,thankyou,214,43,True,False,True,True,False,False,True,True,0.0,0.0,0.13706835799859055,0.0
1528048232,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/27610/1528048232.parquet,27610,sun,210,96,False,True,True,True,False,False,True,True,0.0,0.000744047619047619,0.15404040404040403,0.0
2910815578,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/2910815578.parquet,53618,sleepy,200,8,False,True,True,True,False,True,True,True,0.0,0.0,0.07765151515151515,0.0
2914424184,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/32319/2914424184.parquet,32319,moon,146,11,True,False,True,True,False,False,True,True,0.0,0.0,0.08264462809917356,0.0
1578290305,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/27610/1578290305.parquet,27610,cat,38,6,True,False,True,True,False,False,True,False,0.0,0.0,0.09090909090909091,0.0
3021004644,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/2044/3021004644.parquet,2044,pretend,177,14,False,True,True,True,False,True,True,True,0.0,0.006802721088435374,0.11363636363636363,0.0
4145642543,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/4145642543.parquet,22343,beside,21,16,True,False,True,True,False,False,True,True,0.0,0.0,0.11079545454545454,0.0
2171458875,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/2171458875.parquet,61333,touch,225,31,True,False,True,True,True,False,True,True,0.0,0.0,0.1187683284457478,0.0
99050867,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/18796/99050867.parquet,18796,underwear,229,11,False,True,True,True,False,True,True,True,0.0,0.0,0.08402203856749312,0.0
241175944,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/30680/241175944.parquet,30680,frenchfries,89,6,False,True,True,True,False,False,True,True,0.0,0.0,0.20959595959595959,0.0
1302313431,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/25571/1302313431.parquet,25571,penny,169,9,False,True,True,True,False,False,True,True,0.0,0.0,0.13636363636363635,0.0
2796825071,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/2796825071.parquet,61333,tooth,223,19,True,False,True,True,False,False,True,True,0.0,0.0,0.03588516746411483,0.0
2352541313,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/2352541313.parquet,28656,for,88,45,False,True,True,True,False,False,True,True,0.0,0.0,0.13164983164983166,0.0
3256614268,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/3256614268.parquet,28656,all,3,18,False,True,True,True,False,True,True,True,0.0,0.0,0.16835016835016836,0.0
117145980,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/117145980.parquet,37055,lamp,130,30,True,False,True,True,False,False,True,True,0.009523809523809525,0.0,0.09393939393939393,0.0
3386960913,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/29302/3386960913.parquet,29302,white,238,33,False,True,True,True,False,False,True,True,0.0,0.0,0.006427915518824609,0.0
1961973830,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/29302/1961973830.parquet,29302,open,161,39,True,True,True,True,False,False,True,True,0.0,0.0006105006105006105,0.01320901320901321,0.0
2550632222,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/2550632222.parquet,37779,blue,26,6,False,True,True,True,False,False,True,True,0.0,0.0,0.12121212121212122,0.0
67916304,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/67916304.parquet,37779,finish,81,11,False,True,True,True,False,False,True,True,0.0,0.0,0.06060606060606061,0.0
684155105,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/49445/684155105.parquet,49445,donkey,60,225,False,True,True,True,False,False,True,False,0.0,0.0,0.04936026936026936,0.0
347767937,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/2044/347767937.parquet,2044,underwear,229,21,False,True,True,True,False,True,True,True,0.0,0.0,0.12337662337662338,0.0
1436388973,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/1436388973.parquet,28656,grass,101,54,False,True,True,True,False,False,True,True,0.0,0.03968253968253968,0.1467452300785634,0.0
1773138372,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/1773138372.parquet,61333,another,6,127,True,False,True,True,False,False,True,True,0.0,0.0,0.1362443330947268,0.0
2443101257,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/2443101257.parquet,37779,child,42,6,False,True,True,True,False,False,True,True,0.0,0.0,0.10858585858585859,0.0
3012384706,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/32319/3012384706.parquet,32319,underwear,229,39,True,False,True,True,False,False,True,True,0.0,0.0,0.05516705516705517,0.0
1782846815,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/36257/1782846815.parquet,36257,listen,135,12,True,False,True,True,True,False,True,True,0.0,0.0,0.14898989898989898,0.0
2667212180,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/30680/2667212180.parquet,30680,room,188,6,False,True,True,True,False,False,True,True,0.0,0.0,0.050505050505050504,0.0
861661856,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/29302/861661856.parquet,29302,chair,40,11,True,True,True,True,False,True,True,True,0.0,0.0,0.0027548209366391185,0.0
4182910104,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/4182910104.parquet,53618,look,136,44,False,True,True,True,False,False,True,True,0.0,0.0,0.10950413223140495,0.0
1944135637,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/4718/1944135637.parquet,4718,cereal,39,6,False,True,True,True,False,False,True,True,0.0,0.0,0.09595959595959595,0.0
1701363813,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/62590/1701363813.parquet,62590,beside,21,6,False,True,True,True,False,False,True,True,0.0,0.0,0.08333333333333333,0.0
3788311454,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/3788311454.parquet,16069,that,215,22,True,False,True,True,False,False,True,True,0.0,0.0,0.07369146005509641,0.0
2559888096,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/34503/2559888096.parquet,34503,helicopter,112,132,True,False,True,True,False,False,True,True,0.01406926406926407,0.0,0.14612029384756658,0.0
768412877,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/34503/768412877.parquet,34503,pig,171,87,True,False,True,True,False,False,True,True,0.0,0.0,0.09543712991988854,0.0
1072909017,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/1072909017.parquet,37779,kiss,128,9,False,True,True,True,False,False,True,True,0.0,0.0,0.09427609427609428,0.0
1504471003,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/62590/1504471003.parquet,62590,listen,135,18,False,True,True,True,False,True,True,True,0.0,0.0,0.15151515151515152,0.0
2645363128,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/2645363128.parquet,37779,man,140,16,False,True,True,True,False,False,True,True,0.0,0.013392857142857142,0.08617424242424243,0.0
317223117,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/18796/317223117.parquet,18796,bad,13,6,False,True,True,True,False,False,True,True,0.0,0.0,0.12626262626262627,0.0
562632399,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/26734/562632399.parquet,26734,callonphone,34,83,False,True,True,True,False,False,True,True,0.0,0.0,0.10569550930996714,0.0
1334419094,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/62590/1334419094.parquet,62590,bee,19,9,False,True,True,True,False,True,True,True,0.0,0.0,0.14646464646464646,0.0
4256297836,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/4256297836.parquet,53618,yes,244,42,False,True,True,True,False,False,True,True,0.0,0.0,0.07251082251082251,0.0
4017013753,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/26734/4017013753.parquet,26734,bee,19,38,False,True,True,True,False,False,True,True,0.0,0.0012531328320802004,0.155103668261563,0.0
2106744448,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/49445/2106744448.parquet,49445,closet,47,43,False,True,True,True,False,False,True,True,0.0,0.0,0.044045102184637065,0.0
535794600,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/4718/535794600.parquet,4718,toy,226,16,False,True,True,True,False,False,True,True,0.0,0.0,0.1893939393939394,0.0
2755815577,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/2755815577.parquet,53618,dog,58,13,False,True,True,True,False,True,True,True,0.0,0.0,0.08391608391608392,0.0
1213404185,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/1213404185.parquet,53618,mad,138,12,False,True,True,True,False,False,True,True,0.0,0.0,0.11994949494949494,0.0
3929397881,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/3929397881.parquet,37055,toothbrush,224,27,True,False,True,True,True,False,True,True,0.0,0.0,0.07519640852974187,0.0
788072683,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/26734/788072683.parquet,26734,thirsty,218,26,False,True,True,True,False,False,True,True,0.0,0.0,0.09906759906759907,0.0
1175729446,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/1175729446.parquet,37779,boat,27,7,False,True,True,True,False,False,True,True,0.0,0.0,0.06060606060606061,0.0
4203202219,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/4203202219.parquet,22343,listen,135,69,True,False,True,True,False,False,True,True,0.0,0.0,0.1341677646025472,0.0
1242273989,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/25571/1242273989.parquet,25571,girl,94,6,False,True,True,True,False,False,True,True,0.0,0.0,0.09343434343434344,0.0
417127666,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/62590/417127666.parquet,62590,underwear,229,13,False,True,True,True,False,True,True,True,0.0,0.0,0.1456876456876457,0.0
3283045310,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/3283045310.parquet,61333,callonphone,34,30,False,True,True,True,False,False,True,True,0.0,0.0,0.13636363636363635,0.0
2212695966,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/2212695966.parquet,28656,can,35,19,False,True,True,True,False,False,True,True,0.0,0.0,0.06539074960127592,0.0
2311004523,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/2311004523.parquet,16069,tomorrow,221,20,True,False,True,True,False,False,True,True,0.0,0.0,0.07954545454545454,0.0
1136296802,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/25571/1136296802.parquet,25571,shirt,195,9,False,True,True,True,False,True,True,True,0.0,0.0,0.12457912457912458,0.0
2927627672,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/34503/2927627672.parquet,34503,please,173,96,True,True,True,True,False,False,True,True,0.0,0.000248015873015873,0.12168560606060606,0.0
380905209,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/2044/380905209.parquet,2044,many,141,6,False,True,True,True,False,False,True,True,0.0,0.0,0.07575757575757576,0.0
2343475954,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/36257/2343475954.parquet,36257,pretty,178,48,True,False,True,True,False,False,True,False,0.0,0.0,0.11553030303030302,0.0
415780413,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/18796/415780413.parquet,18796,bee,19,61,False,True,True,True,False,False,True,True,0.0,0.0,0.10258320914058619,0.0
251944492,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/251944492.parquet,61333,fine,79,23,True,False,True,True,False,False,True,True,0.0,0.0,0.025032938076416336,0.0
360341771,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/49445/360341771.parquet,49445,black,24,41,False,True,True,True,False,False,True,False,0.0,0.0,0.02032520325203252,0.0
1807710088,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/27610/1807710088.parquet,27610,not,156,22,True,False,True,True,False,False,True,True,0.0,0.0,0.13360881542699724,0.0
2750304545,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/26734/2750304545.parquet,26734,drop,64,7,False,True,True,True,False,True,True,True,0.0,0.0,0.08225108225108226,0.0
2056545978,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/2044/2056545978.parquet,2044,can,35,15,False,True,True,True,False,False,True,True,0.0,0.0,0.10202020202020202,0.0
560144838,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/62590/560144838.parquet,62590,hair,104,23,False,True,True,True,False,True,True,True,0.0,0.0,0.1310935441370224,0.0
2803831092,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/53618/2803831092.parquet,53618,weus,236,8,False,True,True,True,False,True,True,True,0.0,0.0,0.08143939393939394,0.0
1333525135,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/29302/1333525135.parquet,29302,bee,19,32,True,True,True,True,False,False,True,True,0.0,0.0,0.05965909090909091,0.0
2159459208,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/36257/2159459208.parquet,36257,owie,164,6,True,False,True,True,False,False,True,True,0.0,0.0,0.07323232323232323,0.0
2636360974,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/32319/2636360974.parquet,32319,store,207,16,True,False,True,True,False,False,True,True,0.0,0.0,0.10984848484848485,0.0
1905737665,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/28656/1905737665.parquet,28656,orange,162,178,False,True,True,True,False,False,True,True,0.0,0.0,0.17049710589036432,0.0
3897636242,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/3897636242.parquet,16069,cloud,48,24,True,False,True,True,False,False,True,True,0.001984126984126984,0.0,0.13068181818181818,0.0
199751796,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/199751796.parquet,61333,sticky,206,23,False,True,True,True,False,False,True,True,0.0,0.0,0.13636363636363635,0.0
517061564,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/55372/517061564.parquet,55372,wait,232,18,True,False,True,True,True,False,True,True,0.0,0.0,0.11195286195286196,0.0
2588463646,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/55372/2588463646.parquet,55372,jeans,126,40,True,False,True,True,False,False,True,True,0.0017857142857142857,0.0,0.15568181818181817,0.0
2177285330,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37779/2177285330.parquet,37779,hen,114,11,False,True,True,True,False,False,True,True,0.0,0.0,0.07162534435261708,0.0
834566494,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/16069/834566494.parquet,16069,airplane,2,17,True,False,True,True,False,False,True,True,0.0,0.0,0.07932263814616755,0.0
1757696026,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/36257/1757696026.parquet,36257,another,6,10,True,False,True,True,False,False,True,True,0.0,0.0,0.10151515151515152,0.0
4109598781,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/4109598781.parquet,61333,hello,113,157,True,False,True,True,False,False,True,True,0.0,0.0,0.1447596988998263,0.0
2377264956,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/62590/2377264956.parquet,62590,for,88,76,False,True,True,True,False,False,True,True,0.0,0.0043859649122807015,0.08991228070175439,0.0
3941305676,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/3941305676.parquet,22343,jeans,126,97,True,False,True,True,False,False,True,True,0.0,0.0,0.11746329272102468,0.0
4003520449,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/49445/4003520449.parquet,49445,minemy,143,46,False,True,True,True,False,False,True,True,0.0,0.0,0.06455862977602109,0.0
1261060748,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/1261060748.parquet,22343,thankyou,214,17,True,False,True,True,False,False,True,True,0.0,0.0,0.1443850267379679,0.0
2444749404,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/2444749404.parquet,37055,sun,210,31,False,True,True,True,False,False,True,True,0.0,0.0,0.1544477028347996,0.0
506892862,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/26734/506892862.parquet,26734,cowboy,51,59,False,True,True,True,False,False,True,True,0.0,0.0,0.12249614791987673,0.0
2520052013,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/22343/2520052013.parquet,22343,up,230,12,True,False,True,True,True,False,True,True,0.0,0.0,0.09848484848484848,0.0
3946479789,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/61333/3946479789.parquet,61333,grass,101,121,True,False,True,True,False,False,True,True,0.0,0.0,0.11682945154019535,0.0
2942547059,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/4718/2942547059.parquet,4718,mouth,149,30,False,True,True,True,False,False,True,True,0.0,0.0,0.12828282828282828,0.0
2227363790,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/37055/2227363790.parquet,37055,blow,25,17,True,False,True,True,False,False,True,True,0.0,0.0,0.07040998217468805,0.0
4057403735,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/2044/4057403735.parquet,2044,toothbrush,224,19,False,True,True,True,False,False,True,True,0.0,0.0012531328320802004,0.10446570972886762,0.0
2220183190,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/4718/2220183190.parquet,4718,jeans,126,108,False,True,True,True,False,False,True,True,0.0,0.0,0.06677890011223345,0.0
1988293238,/home/gpu/Kaggle/GOOGLE-ASL/data/raw/train_landmark_files/26734/1988293238.parquet,26734,apple,8,62,False,True,True,True,False,False,True,True,0.0,0.04838709677419355,0.05547409579667644,0.0
